doc_id,author,title,not_before,not_after,LAGT4-1?,GLAUX?,OGA?,EXPRECCE?,lagt4-1_author,glaux_AUTHOR_STANDARD,oga_author,lagt4-1_title,lagt_genre,lagt_provenience,lagt_tlg_epithet,lagt_tlg_epithet,glaux_TITLE_STANDARD,oga_title_labels,oga_title_from_print_edition,lagt4-1_not_before,lagt4-1_not_after,glaux_STARTDATE,glaux_ENDDATE,oga_not_before,oga_not_after,oga_date_source,oga_date_source_link,oga_comment_on_chronology,oga_formatted_work_date,lagt4-1_tokencount,glaux_TOKENS,oga_tokencount,lagt4-1_source,lagt4-1_tlg_epithet,lagt4-1_genre,lagt4-1_provenience,glaux_GENRE_STANDARD,glaux_DIALECT,glaux_GLAUX_TEXT_ID,glaux_TLG,glaux_SOURCE,glaux_SOURCE_FORMAT,glaux_TM_TEXT,exprecce_author,exprecce_title,exprecce_not_after,exprecce_not_before,exprecce_edition,exprecce_edition_link,oga_id,oga_print_edition,glaux_tlg_ids,glaux_tokens_sum
tlg0527.tlg036,Septuaginta,Osee,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Osee,[],jewish,[],[],Osee,Osee,Osee,-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,4540.0,4570.0,4573.0,glaux1,[],[],jewish,Religious Prophecy,Koine,792.0,0527-036,https://el.wikisource.org,TXT,547,,,,,,,597,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-036'],4570.0
tlg0527.tlg037,Septuaginta,Amos,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Amos,[],jewish,[],[],Amos,Amos,Amos,-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,3674.0,3707.0,3671.0,glaux1,[],[],jewish,Religious Prophecy,Koine,793.0,0527-037,https://el.wikisource.org,TXT,2879,,,,,,,598,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-037'],3707.0
tlg0527.tlg038,Septuaginta,Michaeas,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Michaeas,[],jewish,[],[],Michaeas,Michaeas,Michaeas,-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,2701.0,2693.0,2700.0,glaux1,[],[],jewish,Religious Prophecy,Koine,794.0,0527-038,https://el.wikisource.org,TXT,2882,,,,,,,599,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-038'],2693.0
tlg0527.tlg039,Septuaginta,Joel,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Joel,[],jewish,[],[],Joel,Joel,Joel,-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,1815.0,1818.0,1822.0,glaux1,[],[],jewish,Religious Prophecy,Koine,795.0,0527-039,https://el.wikisource.org,TXT,2878,,,,,,,600,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-039'],1818.0
tlg0527.tlg040,Septuaginta,Abdias,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Abdias,[],jewish,[],[],Abdias,Abdias,Abdias,-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,535.0,535.0,520.0,glaux1,[],[],jewish,Religious Prophecy,Koine,796.0,0527-040,https://el.wikisource.org,TXT,2880,,,,,,,601,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-040'],535.0
tlg0527.tlg041,Septuaginta,Jonas,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Jonas,[],jewish,[],[],Jonas,Jonas,Jonas,-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,1236.0,1245.0,1216.0,glaux1,[],[],jewish,Religious Narrative,Koine,797.0,0527-041,https://el.wikisource.org,TXT,2881,,,,,,,602,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-041'],1245.0
tlg0527.tlg042,Septuaginta,Nahum,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Nahum,[],jewish,[],[],Nahum,Nahum,Nahum,-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,1088.0,1083.0,1093.0,glaux1,[],[],jewish,Religious Prophecy,Koine,798.0,0527-042,https://el.wikisource.org,TXT,548,,,,,,,603,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-042'],1083.0
tlg0527.tlg043,Septuaginta,Habacuc,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Habacuc,[],jewish,[],[],Habacuc,Habacuc,Habacuc,-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,1288.0,1286.0,1285.0,glaux1,[],[],jewish,Religious Prophecy,Koine,799.0,0527-043,https://el.wikisource.org,TXT,2883,,,,,,,604,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-043'],1286.0
tlg0527.tlg044,Septuaginta,Sophonias,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Sophonias,[],jewish,[],[],Sophonias,Sophonias,Sophonias,-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,1411.0,1408.0,1414.0,glaux1,[],[],jewish,Religious Prophecy,Koine,800.0,0527-044,https://el.wikisource.org,TXT,2884,,,,,,,605,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-044'],1408.0
tlg0527.tlg045,Septuaginta,Aggaeus,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Aggaeus,[],jewish,[],[],Aggaeus,Aggaeus,Aggaeus,-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,1058.0,1078.0,1051.0,glaux1,[],[],jewish,Religious Prophecy,Koine,801.0,0527-045,https://el.wikisource.org,TXT,2885,,,,,,,606,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-045'],1078.0
tlg0527.tlg046,Septuaginta,Zacharias,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Zacharias,[],jewish,[],[],Zacharias,Zacharias,Zacharias,-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,5580.0,5641.0,5587.0,glaux1,[],[],jewish,Religious Prophecy,Koine,802.0,0527-046,https://el.wikisource.org,TXT,2861,,,,,,,607,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-046'],5641.0
tlg0527.tlg047,Septuaginta,Malachias,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Malachias,[],jewish,[],[],Malachias,Malachias,Malachias,-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,1627.0,1632.0,1628.0,glaux1,[],[],jewish,Religious Prophecy,Koine,803.0,0527-047,https://el.wikisource.org,TXT,2886,,,,,,,608,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-047'],1632.0
tlg0527.tlg048,Septuaginta,Isaias,-199.0,-149.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Isaias,[],jewish,[],[],Isaias,Isaias,Isaias,-300.0,-101.0,-200.0,-101.0,-199.0,-149.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that Isaias was translated in the first half of the 2nd century BC.,—0199-01/—0149-12,31412.0,31653.0,31231.0,glaux1,[],[],jewish,Religious Prophecy,Koine,804.0,0527-048,https://el.wikisource.org,TXT,354,,,,,,,609,"Septuaginta. The Book of Isaiah According to the Septuagint (Codex Alexandrinus). Ottley, Richard, Rusden, editor. Cambridge: C.J. Clay and Sons, 1904.",['0527-048'],31653.0
tlg0527.tlg049,Septuaginta,Jeremias,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Jeremias,[],jewish,[],[],Jeremias,Jeremias,Jeremias,-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,32904.0,33200.0,32534.0,glaux1,[],[],jewish,Religious Prophecy,Koine,805.0,0527-049,https://el.wikisource.org,TXT,353,,,,,,,610,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-049'],33200.0
tlg0527.tlg050,Septuaginta,Baruch,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Baruch,[],jewish,[],[],Baruch,Baruch,Baruch,-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,2987.0,2980.0,2945.0,glaux1,[],[],jewish,Religious Poetry,Koine,806.0,0527-050,https://el.wikisource.org,TXT,2876,,,,,,,611,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-050'],2980.0
tlg0527.tlg051,Septuaginta,Threni seu Lamentationes,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Threni seu Lamentationes,[],jewish,[],[],Threni seu Lamentationes,Threni seu Lamentationes,Threni seu Lamentationes,-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,2878.0,2925.0,2967.0,glaux1,[],[],jewish,Religious Poetry,Koine,807.0,0527-051,https://el.wikisource.org,TXT,2875,,,,,,,612,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-051'],2925.0
tlg0527.tlg052,Septuaginta,Epistula Jeremiae,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Epistula Jeremiae,[],jewish,[],[],Epistula Jeremiae,Epistula Jeremiae,Epistula Jeremiae,-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,1511.0,1494.0,1427.0,glaux1,[],[],jewish,Religious Epistle,Koine,808.0,0527-052,https://el.wikisource.org,TXT,3038,,,,,,,613,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-052'],1494.0
tlg0527.tlg053,Septuaginta,Ezechiel,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Ezechiel,[],jewish,[],[],Ezechiel,Ezechiel,Ezechiel,-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,33449.0,33509.0,33236.0,glaux1,[],[],jewish,Religious Prophecy,Koine,809.0,0527-053,https://el.wikisource.org,TXT,352,,,,,,,614,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-053'],33509.0
tlg0527.tlg054,Septuaginta,Susanna,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Susanna (translatio Graeca),[],jewish,[],[],Susanna,Susanna (translatio Graeca),Susanna (translatio Graeca),-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,887.0,898.0,1014.0,glaux1,[],[],jewish,Religious Narrative,Koine,810.0,0527-054,https://el.wikisource.org,TXT,3366,,,,,,,615,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-054'],898.0
tlg0527.tlg055,Septuaginta,Susanna,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Susanna (Theodotionis versio),[],jewish,[],[],Susanna,Susanna (Theodotionis versio),Susanna (Theodotionis versio),-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,1298.0,1294.0,1290.0,glaux1,[],[],jewish,Religious Narrative,Koine,811.0,0527-055,https://el.wikisource.org,TXT,3364,,,,,,,616,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-055'],1294.0
tlg0527.tlg056,Septuaginta,Daniel,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Daniel (translatio Graeca),[],jewish,[],[],Daniel,Daniel (translatio Graeca),Daniel (translatio Graeca),-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,12086.0,12086.0,12421.0,glaux1,[],[],jewish,Religious Narrative,Koine,812.0,0527-056,https://el.wikisource.org,TXT,2877,,,,,,,617,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-056'],12086.0
tlg0527.tlg057,Septuaginta,Daniel,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Daniel (Theodotionis versio),[],jewish,[],[],Daniel,Daniel (Theodotionis versio),Daniel (Theodotionis versio),-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,11872.0,11910.0,11560.0,glaux1,[],[],jewish,Religious Narrative,Koine,813.0,0527-057,https://el.wikisource.org,TXT,3267,,,,,,,618,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-057'],11910.0
tlg0527.tlg058,Septuaginta,Bel et Draco,-199.0,-100.0,True,True,True,False,Septuaginta,Septuaginta,Septuaginta,Bel et Draco (translatio Graeca),[],jewish,[],[],Bel et Draco,Bel et Draco (translatio Graeca),Bel et Draco (translatio Graeca),-300.0,-101.0,-200.0,-101.0,-199.0,-100.0,"Tov, E. (1988). The Septuagint. In Mikra. Leiden, The Netherlands: Brill",https://brill.com/display/book/edcoll/9789004275102/B9789004275102-s006.xml,Tov mentions that most books were probably translated around the second century BC onwards.,—0199-01/—0100-12,1005.0,1009.0,1011.0,glaux1,[],[],jewish,Religious Narrative,Koine,814.0,0527-058,https://el.wikisource.org,TXT,11405,,,,,,,619,"Septuaginta. The Old Testament in Greek According to the Septuagint. Volume 3: Hosea-4 Maccabees, Psalms of Solomon, Enoch, The Odes. Swete, Henry Barclay, editor. Cambridge: Cambridge University Press, 1905",['0527-058'],1009.0
